ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop
73554	-30	17	1	1019	01 AVARIZIA	495	Octag0n	112	SKT	477
73571	-13	17	1	19097	New village	664	Ray	17	ZEN	50
73596	12	17	2	18146	01. Plovdiv	65	Theseus	16	OLYMPIA	476
73601	17	17	3	18390	MISS BEARS CAVE	201	big bad bear	21	TDS	157
73611	27	17	2	100	02. Sofia	65	Theseus	16	OLYMPIA	630
73614	30	17	3	215	00.	172	Avox	21	TDS	383
73615	31	17	3	18153	*	198	Athena	16	OLYMPIA	483
73616	32	17	1	271	Bungalo	200	Flake111	18	999	278
73620	36	17	1	18399	1. Poke	291	HREN	18	999	249
73625	41	17	1	18763	Bag vei	114	Prometheus	16	OLYMPIA	232
73626	42	17	1	1062	Yovman	522	Yovman	78	F	72
73628	44	17	1	1398	1 Curi...	688	Curi...	21	TDS	534
73630	46	17	2	6301	OwO	971	Petra	0		27
73638	54	17	3	18205	Joseph	3797	starni86	0		26
73642	58	17	1	18850	Sayonce`s village	4747	Sayonce	0		9
73911	-74	16	3	18731	bitsss	4379	bits	17	ZEN	204
73918	-67	16	1	19121	02 Ded´s shield	178	dedinside	7	BHS	102
73929	-56	16	3	18652	02	202	Luspero	3	STARS	525
73934	-51	16	3	17903	village	1693	PrinceOf	0		13
73946	-39	16	1	18173	capital	25	Byakko	7	BHS	398
73947	-38	16	2	1808	H	831	King	17	ZEN	349
73951	-34	16	1	18325	G2	606	General1	17	ZEN	309
73953	-32	16	1	1290	G1	606	General1	17	ZEN	574
73955	-30	16	1	18853	03 LUSSURIA	495	Octag0n	112	SKT	39
74013	28	16	1	112	01 Plutus`s village	86	Plutus	16	OLYMPIA	478
74016	31	16	3	243	1	97	Apollo	16	OLYMPIA	556
74021	36	16	1	420	00	291	HREN	18	999	394
74022	37	16	1	18366	0001	339	Artemka	18	999	236
74023	38	16	1	520	village	339	Artemka	18	999	390
74026	41	16	1	996	Cnya	483	Cnya	18	999	287
74030	45	16	2	1767	npc	799	npc	0		40
74036	51	16	3	17924	MarkinteRober	2557	Mark1993	0		27
74038	53	16	1	18023	Dittonia	3561	DrDinlo	21	TDS	304
74042	57	16	3	18784	semilha`s village	4481	semilha	0		12
74044	59	16	3	18986	Eyring`s Place	5220	Eyring	0		85
74103	118	16	2	18881	Cement mixer	133	The Zombie	15	RELAPSE	277
74325	-61	15	1	18241	02	117	Mr.Tomas	20	fb	58
74330	-56	15	3	18139	01	202	Luspero	3	STARS	615
74345	-41	15	2	17618	wuzimu`s village	1323	wuzimu	0		13
74349	-37	15	1	18577	Krit	527	Wei	7	BHS	272
74350	-36	15	1	18570	Gerakl	539	Gera	7	BHS	249
74351	-35	15	1	18540	BoomBoom2	422	BoomBoom	7	BHS	235
74366	-20	15	1	19213	Creeping Death	40	Charlies30	17	ZEN	90
74417	31	15	3	18886	01	198	Athena	16	OLYMPIA	217
74430	44	15	1	1355	Apple	656	iTzDRDragon	21	TDS	557
74438	52	15	1	17962	brandobry`s village	3111	brandobry	0		15
74448	62	15	3	19231	Omega Platinum	7546	JimJams	121	RAM	139
74731	-56	14	1	18258	New village	310	Serega	20	fb	132
74736	-51	14	1	18596	Tano	556	Osa	7	BHS	259
74814	27	14	1	42	a	27	hawkwind	84	SG-1	568
74825	38	14	5	491	Natars 38|14	1	Natars	0		94
74829	42	14	3	1043	Jimmy	502	Jimmy	29	The 77	215
74837	50	14	2	17747	Fluffy Unicorns	1928	Wondermom	21	TDS	508
74841	54	14	5	18085	Natars 54|14	1	Natars	0		93
74843	56	14	1	18406	Shithole	4395	Grant	0		48
74846	59	14	1	18949	Stokedm8`s village	5151	Stokedm8	0		20
74848	61	14	1	19161	miki 1	6893	miki	0		108
74870	83	14	2	18534	01	2427	dnacega	21	TDS	166
75125	-63	13	3	19249	godzgift village	7659	godzgift786	0		73
75129	-59	13	1	18368	1	564	tore	20	fb	15
75131	-57	13	2	18091	01. Too Slow	1454	Duh!	17	ZEN	487
75132	-56	13	2	18145	01. Swallow	168	Thirteenth	3	STARS	419
75133	-55	13	1	18314	New village	260	kim	20	fb	93
75134	-54	13	1	18077	The village	3958	Andy J	111	Zeus	399
75142	-46	13	1	18602	Pizza	511	Blick	7	BHS	248
75144	-44	13	2	17982	01 Betelgeuse	229	Orion	3	STARS	527
75145	-43	13	2	18693	02 Bellātrix	229	Orion	3	STARS	554
75147	-41	13	2	19200	03 Mintaka	229	Orion	3	STARS	76
75154	-34	13	1	1304	Kings Park	623	Pisspot	17	ZEN	493
75155	-33	13	1	18733	Kingsmead	623	Pisspot	17	ZEN	242
75173	-15	13	1	18622	B |Kulquat	64	Nokhnand	17	ZEN	260
75217	29	13	3	99	01	70	Aphrodite	16	OLYMPIA	644
75219	31	13	2	211	002	104	Cerberus	16	OLYMPIA	630
75233	45	13	1	1401	dja	692	dja	0		426
75241	53	13	2	18009	01	3432	Ozzy Osbourne	0		68
75243	55	13	1	18210	DominicSchro`s village	3812	DominicSchro	0		13
75528	-61	12	1	18973	03.	572	Bellerofond	6	$T@R$	225
75529	-60	12	3	18923	Stu`s village	4999	Stu	0		10
75533	-56	12	1	18250	Stol	283	Love you	20	fb	60
75541	-48	12	3	17772	Gangalandala	1985	Bonggo	0		92
75544	-45	12	1	17695	Urkolegenda`s village	1743	Urkolegenda	0		11
75550	-39	12	3	1820	Alpha	847	sensei	17	ZEN	381
75560	-29	12	2	345	Goblin	256	Goblin	4	Goblin	191
75570	-19	12	1	18467	00	837	anubis	7	BHS	309
75616	27	12	1	18331	1	208	Rubilnik	18	999	239
75627	38	12	1	497	1	326	Trololo	18	999	562
75639	50	12	5	17642	Natars 50|12	1	Natars	0		171
75645	56	12	3	18192	Thranos	4367	The Grey	21	TDS	386
75649	60	12	2	18980	Howadzer`s village	5203	Howadzer	0		8
75905	-85	11	1	18490	02 New	352	Snip	6	$T@R$	89
75912	-78	11	1	18423	02 Призрак	115	Mafin	3	STARS	145
75921	-69	11	1	18121	1 Ghost cloud	150	Multovod	3	STARS	426
75922	-68	11	1	18839	2 Мushroom rain	150	Multovod	3	STARS	192
75927	-63	11	1	18322	02.	572	Bellerofond	6	$T@R$	410
75946	-44	11	1	18579	Aqua 2	438	Aqua	7	BHS	203
75949	-41	11	3	3852	Alex2000`s	914	Alex2000	0		174
75953	-37	11	1	1531	Z1	714	Zener	0		136
76019	29	11	5	69	Natars 29|11	1	Natars	0		204
76020	30	11	2	18795	1..3	257	Nemesis	16	OLYMPIA	84
76022	32	11	3	194	#	51	Ferrus	18	999	389
76024	34	11	1	260	Rubi	208	Rubilnik	18	999	411
76026	36	11	1	330	NetNapu	192	atlas	16	OLYMPIA	622
76044	54	11	1	18028	Aberon	3582	Andreassino	0		24
76047	57	11	5	18486	Natars 57|11	1	Natars	0		51
76053	63	11	3	19288	Seattle`s village	7625	Seattle	0		8
76134	144	11	3	19303	New village	365	Brutus	15	RELAPSE	19
76135	145	11	3	18475	New village	365	Brutus	15	RELAPSE	207
76331	-60	10	3	18927	Ulanbaatar	5018	Orilund	92	ZEN-RIF	176
76334	-57	10	3	18266	Arsene	4380	Arsene	17	ZEN	421
76337	-54	10	1	18003	01 Melbourne	3415	Kimi	131	BYB	491
76340	-51	10	1	18608	Barsum	500	Mark	6	$T@R$	248
76349	-42	10	3	17583	Alligator Blood	1178	harland	5	QUEST	686
76355	-36	10	1	1334	Burn	643	Megawatts	0		212
76359	-32	10	2	1015	01 Iditarod	494	Random	17	ZEN	492
76416	25	10	1	18454	02	368	SashaGrey	0		172
76419	28	10	3	34	llamatown	5	llamatron	21	TDS	464
76421	30	10	2	18789	004	104	Cerberus	16	OLYMPIA	264
76425	34	10	2	18154	1..2	257	Nemesis	16	OLYMPIA	266
76426	35	10	1	279	Vasya	214	Vasya	18	999	295
76433	42	10	3	940	Quackers	460	Sitting Duck	15	RELAPSE	614
76443	52	10	3	17914	village 1	2970	col	21	TDS	294
76444	53	10	3	18735	village 2	2970	col	21	TDS	102
76449	58	10	2	18520	Hell	4422	Fetz86	0		213
76735	-57	9	3	18687	X	4360	CheezeUK	92	ZEN-RIF	179
76736	-56	9	3	18161	IX	4360	CheezeUK	92	ZEN-RIF	292
76738	-54	9	1	18195	Alvaga	75	Alvaga	7	BHS	460
76743	-49	9	2	17814	dolphin 00	2321	dolphin	0		11
76745	-47	9	1	18739	3.Гамма Лиота	63	Simba	6	$T@R$	337
76771	-21	9	1	19221	01	837	anubis	7	BHS	143
76791	-1	9	3	18533	Bcuvl	36	Ninjavc	17	ZEN	250
76824	32	9	2	164	Absinthe	133	The Zombie	15	RELAPSE	574
76826	34	9	2	234	#1 Zion Williamson	89	Achilles	16	OLYMPIA	541
76831	39	9	1	498	lalaland	332	Metro	18	999	406
76834	42	9	1	18301	*	696	Estrella	102	AA	313
76837	45	9	3	1366	01: Cormorant	345	Cormorant	21	TDS	572
76843	51	9	1	17775	Raid	1999	Raider	0		22
76851	59	9	1	18730	Larkfieldium	3561	DrDinlo	21	TDS	123
77128	-65	8	3	19283	scon`s village	7703	scon	0		8
77133	-60	8	1	18268	1ф1	251	Fisht	20	fb	23
77138	-55	8	1	18446	Rubens	1815	Marton00	17	ZEN	315
77145	-48	8	3	17763	LUV Is Rage	1968	PowerPuffLUV	0		201
77149	-44	8	3	17630	1.	1352	WAYNE	0		96
77151	-42	8	3	17592	Trio`s villag	1218	Trio	0		505
77154	-39	8	3	1753	Anduin Vale	792	Hobbits	109	FREE	424
77236	43	8	1	18369	DRUL-02	317	DRUL	18	999	239
77238	45	8	3	19162	03: Swan	345	Cormorant	21	TDS	97
77239	46	8	1	1525	Estrella`s	696	Estrella	102	AA	559
77247	54	8	2	18013	01	3493	Revelator	21	TDS	421
77253	60	8	3	18967	F_ckoff	5186	Zees	0		14
77256	63	8	1	19236	FleshHammer	7551	TheFleshHammer	121	RAM	149
77533	-61	7	3	18925	thistlepower`s village	5001	thistlepower	0		13
77539	-55	7	1	18861	Alvaga 1	75	Alvaga	7	BHS	150
77540	-54	7	3	17945	00 Underworld	3051	Nyx	76	NR	514
77544	-50	7	1	19246	4.Деметра	63	Simba	6	$T@R$	122
77548	-46	7	1	17707	Rembrandt	1815	Marton00	17	ZEN	447
77551	-43	7	3	18897	New village	1218	Trio	0		138
77556	-38	7	3	18497	Beta	847	sensei	17	ZEN	159
77557	-37	7	1	1358	1	659	Craig	0		42
77560	-34	7	3	1022	00	363	HAW	17	ZEN	342
77564	-30	7	2	431	Fang`s village	293	Fang	0		17
77616	22	7	1	18893	c	27	hawkwind	84	SG-1	257
77626	32	7	3	182	00	126	Eros	16	OLYMPIA	451
77634	40	7	1	19141	**	696	Estrella	102	AA	72
77641	47	7	3	18970	02	126	Eros	16	OLYMPIA	155
77651	57	7	1	18200	Sean8Hallahan	4277	GENAGENAinfl	0		21
77655	61	7	2	18978	Ace	5197	killer004	0		117
77740	146	7	1	18894	01:The Calla	143	Roland Deschain	21	TDS	140
77932	-63	6	1	19143	wezzer49`s village	6516	wezzer49	0		10
77937	-58	6	3	18265	bitss	4379	bits	17	ZEN	381
77944	-51	6	3	17837	ArgyBargy`s village	2407	ArgyBargy	0		12
77945	-50	6	1	18125	1.Альфа Центавра	63	Simba	6	$T@R$	493
77948	-47	6	1	17696	urko`s village	1744	urko	0		11
77956	-39	6	3	1529	0.Spawn	711	outlaw	17	ZEN	563
77959	-36	6	3	1308	ZEBRA	627	Kermit	92	ZEN-RIF	352
77966	-29	6	1	83	01 Riverwood	31	Doinmeheck	17	ZEN	555
77994	-1	6	5	14	WW Village	1	Natars	0		238
78031	36	6	1	276	1 старт	207	Diana	16	OLYMPIA	505
78036	41	6	1	553	DRUL-01	317	DRUL	18	999	386
78041	46	6	3	1347	00 Spawn	653	Rhea	16	OLYMPIA	458
78042	47	6	3	18102	01	126	Eros	16	OLYMPIA	422
78044	49	6	1	19150	02 Banshee	498	Gorgon	16	OLYMPIA	194
78048	53	6	3	17833	skraMruoF1	2382	Budgie1948	0		339
78049	54	6	2	18628	02	3974	The Elia	21	TDS	200
78055	60	6	1	18842	Brundisium	4719	Marius	0		48
78059	64	6	3	19290	HartfordJons	7776	Robert1990	0		16
78118	123	6	1	18197	00 Julius Seizure	316	Bibulus	15	RELAPSE	406
78154	159	6	3	18940	Trapperville	5	llamatron	21	TDS	112
78315	-81	5	1	18532	New village	430	OGO	6	$T@R$	152
78334	-62	5	3	19039	Hobnob`s village	5401	Hobnob	0		8
78341	-55	5	3	18004	01 Hidden resources	3424	Janizz	0		223
78358	-38	5	1	1365	Blue	664	Ray	17	ZEN	435
78361	-35	5	3	1065	1 stripe	523	Maroz	32	Skittles	321
78431	35	5	2	249	01 Grasshopper	197	Grasshopper	15	RELAPSE	571
78433	37	5	1	314	Tempest	215	Sir HC	21	TDS	449
78445	49	5	1	18713	01 Nymph	498	Gorgon	16	OLYMPIA	486
78446	50	5	2	17597	01 huh?	1243	zeveraars	0		12
78448	52	5	2	17705	Scales Skull`s village	1805	Scales Skull	0		17
78450	54	5	3	18837	skraMruoF2	2382	Budgie1948	0		69
78452	56	5	2	18082	01	3974	The Elia	21	TDS	355
78459	63	5	3	19171	1	6918	Dukey	0		78
78519	123	5	1	18888	01 Glad He Ate Her	316	Bibulus	15	RELAPSE	205
78733	-64	4	3	19260	-1	7964	sil3nce96	0		77
78744	-53	4	1	18590	New Gremlin	456	Gremlin	7	BHS	151
78748	-49	4	1	17762	Shiro`s village	1966	Shiro	0		90
78753	-44	4	3	17600	amir`s village	1245	amir	0		12
78755	-42	4	3	8671	parkville	997	park0336	92	ZEN-RIF	356
78761	-36	4	1	18599	Uragan	554	Cicle	7	BHS	290
78846	49	4	1	18092	00 Alicorn	498	Gorgon	16	OLYMPIA	482
78854	57	4	3	18209	RachelRoy`s village	3758	RachelRoy	0		13
78861	64	4	3	19287	uetClydeEagle	7759	WayneEva	0		18
78956	159	4	3	18606	Dan sucks	1168	Danny boi	15	RELAPSE	249
79139	-59	3	1	18642	Coria	4444	Cylliann	0		54
79148	-50	3	1	18341	Adelaida	561	demonic	6	$T@R$	426
79149	-49	3	1	19168	New village	561	demonic	6	$T@R$	121
79150	-48	3	3	17736	Rafistan	1880	Rafistan	0		247
79160	-38	3	3	1403	Sal`s village	694	Sal	0		16
79163	-35	3	1	19199	Forgotten Castle	340	Slavemaster	17	ZEN	117
79204	6	3	5	10	WW Village	1	Natars	0		238
79230	32	3	1	96	001 Velator	62	Helios	16	OLYMPIA	562
79246	48	3	3	1611	didim`s village	748	didim	0		13
79261	63	3	1	19181	Baboonmaster64`s village	6934	Baboonmaster64	0		9
79358	160	3	3	18232	Alpha	5	llamatron	21	TDS	495
79539	-60	2	1	18776	The End	4475	Ed288	0		89
79552	-47	2	3	17719	Thunderer`s village	1836	Thunderer	0		11
79560	-39	2	3	1603	the village of DOOM	744	ninjabob2220	92	ZEN-RIF	117
79561	-38	2	1	18277	Razak	340	Slavemaster	17	ZEN	394
79565	-34	2	3	994	MORDOR	481	Pomsta	0		102
79569	-30	2	3	61	00 - Lumbridge	44	benchtoaster	17	ZEN	587
79571	-28	2	3	18744	02 - Varrock	44	benchtoaster	17	ZEN	167
79610	11	2	1	18147	000 Nyx	62	Helios	16	OLYMPIA	344
79636	37	2	1	313	TM	230	TonyMontana	8	BB	499
79640	41	2	1	709	01	368	SashaGrey	0		376
79648	49	2	5	1823	Natars 49|2	1	Natars	0		290
79652	53	2	1	17819	safar`s village	1806	safar	0		11
79654	55	2	3	18008	Minas Morgul	3431	Gothmog	21	TDS	319
79657	58	2	3	18491	Druss`s Dungeon	4412	Druss	44	TCC	252
79659	60	2	3	18852	Ankiole	4754	glytchedsystem	44	TCC	172
79661	62	2	2	19060	The Last Stand	5557	darktrumpet	0		65
79663	64	2	3	19286	karnaliedoopa`s village	7808	karnaliedoopa	0		10
79702	103	2	1	18239	01 TRANSMOGRIFIER	459	Fear	15	RELAPSE	414
79939	-61	1	3	18926	N3dward0`s villag	5017	N3dward0	0		81
79943	-57	1	3	18131	RedDemon`s village	4265	RedDemon	0		13
79946	-54	1	1	17940	Gumbo	3026	Gumbo	0		42
79954	-46	1	2	17680	Pscnax`s village1	1679	Pscnax	0		12
79957	-43	1	3	17577	Black Bear Swamp	1141	Lord Naomi	0		133
79959	-41	1	2	1765	01 Naruto	798	Magikarp	0		65
79964	-36	1	1	1307	TNT	626	Sooky	83	GOS	146
79971	-29	1	3	18152	01 - Falador	44	benchtoaster	17	ZEN	275
79987	-13	1	3	19096	S02	560	Septimius	7	BHS	116
79991	-9	1	1	18762	village 001	4400	lisi4ka	7	BHS	170
79994	-6	1	5	13	WW Village	1	Natars	0		238
80032	32	1	3	145	⓿	116	Hypnos	16	OLYMPIA	304
80051	51	1	2	17636	Maniac`s village	1377	Maniac	0		13
80057	57	1	3	18148	owd git`s village-1	4347	owd git	21	TDS	513
80058	58	1	3	19355	New village	4412	Druss	44	TCC	11
80159	159	1	2	18178	MonkaStab	186	Pepe	15	RELAPSE	488
80164	164	1	1	18714	New village	1170	DansDingDong	15	RELAPSE	267
80254	-147	0	3	18377	Sarcombe	640	Direcnon	17	ZEN	399
80255	-146	0	3	18916	Copperhill	640	Direcnon	17	ZEN	160
80338	-63	0	3	18382	02	24	Vertu	3	STARS	151
80341	-60	0	3	18838	Village 001	4713	Saphraine	0		64
80351	-50	0	5	7	WW Village	1	Natars	0		238
80359	-42	0	1	5736	1O1	955	Exchange	0		190
80362	-39	0	3	1533	wolf den1	721	timberwolf1958	0		143
80366	-35	0	2	1213	Bitung	571	gothic	17	ZEN	242
80369	-32	0	1	544	Uruku	340	Slavemaster	17	ZEN	520
80401	0	0	5	1	Natars	1	Natars	0		781
80402	1	0	1	15	Multihunter`s village	2	Multihunter	1	TG-TS	20
80434	33	0	1	186	Centaur	144	Centaur	16	OLYMPIA	571
80441	40	0	3	495	Soplevich	327	Soplevich	0		162
80451	50	0	5	3	WW Village	1	Natars	0		238
80452	51	0	3	18644	Lithuania II	2337	LT_Man_G	84	SG-1	66
80453	52	0	1	17749	01 Rome	1930	Valengs	84	SG-1	533
80456	55	0	1	18018	Sadistic 666`s village	3525	Sadistic 666	0		14
80461	60	0	3	18845	Serena Holway`s village	4733	Serena Holway	0		12
80499	98	0	1	18716	02 DEMONIC CLOWNS	459	Fear	15	RELAPSE	494
80503	102	0	1	19220	03 THE DAWN	459	Fear	15	RELAPSE	156
80561	160	0	2	18797	Yikes	186	Pepe	15	RELAPSE	290
80747	-55	-1	2	17586	01	1196	sws	0		33
80753	-49	-1	1	1055	Хук слева	513	huk	6	$T@R$	597
80756	-46	-1	1	18552	Balista	449	Tank	7	BHS	172
80765	-37	-1	3	235	Nast	181	Din	3	STARS	533
80768	-34	-1	1	188	0 Cyclone	150	Multovod	3	STARS	564
80843	41	-1	1	1858	00 Alba Longa	877	Romulus	84	SG-1	525
80849	47	-1	1	18493	02 Constantinople	1930	Valengs	84	SG-1	242
80853	51	-1	5	17859	Natars 51|-1	1	Natars	0		227
80861	59	-1	2	18806	Däs Rhineland	4583	Kärl Jägër	0		21
81142	-61	-2	3	18995	PinkSulphur`s village	5241	PinkSulphur	0		10
81147	-56	-2	2	17656	99. Spawn	1454	Duh!	17	ZEN	294
81153	-50	-2	1	1116	Poport	540	Poport	13	SeaStars	264
81160	-43	-2	1	419	01	245	Ne On	13	SeaStars	300
81161	-42	-2	1	18441	02	245	Ne On	13	SeaStars	52
81168	-35	-2	1	200	01. Rim	146	MrDeadWish	3	STARS	562
81171	-32	-2	1	170	0001	122	Paul	7	BHS	645
81190	-13	-2	2	18284	Kitsune	100	Yokai	3	STARS	418
81227	24	-2	1	19002	002 Deimos	62	Helios	16	OLYMPIA	293
81235	32	-2	3	821	hadesgates`s village	416	hadesgates	0		28
81238	35	-2	1	18437	02	552	lugyi	84	SG-1	122
81240	37	-2	2	18391	02. Casting Couch	535	mangazzzzz	84	SG-1	235
81244	41	-2	3	18165	01 nightmare	222	Bellerofont	16	OLYMPIA	409
81252	49	-2	3	17793	00. daky_vre	2206	daky_vre	84	SG-1	468
81266	63	-2	3	19227	Draconian`s village	7507	Draconian	0		8
81540	-64	-3	1	18309	2	816	Owning_world	3	STARS	305
81541	-63	-3	1	19255	3	816	Owning_world	3	STARS	83
81542	-62	-3	3	19091	cand`s village	5698	cand	0		15
81544	-60	-3	2	18890	Abijit454`s village	4871	Abijit454	0		8
81546	-58	-3	1	18134	Ариель	4279	Simbiotik	6	$T@R$	311
81551	-53	-3	3	1672	Aldeia	776	Aldo	20	fb	266
81558	-46	-3	5	757	Natars -46|-3	1	Natars	0		92
81563	-41	-3	1	351	Step	263	Step	6	$T@R$	566
81574	-30	-3	1	66	village 1	33	BlackPearl	0		49
81579	-25	-3	1	18545	New village	242	Rita	13	SeaStars	107
81596	-8	-3	2	19403	Tokyo ghoul	100	Yokai	3	STARS	11
81638	34	-3	1	1127	01	552	lugyi	84	SG-1	467
81640	36	-3	1	1299	River	620	Anderor	0		36
81642	38	-3	3	1407	0000	697	Saruman	84	SG-1	401
81645	41	-3	3	18820	02 Annabelle	222	Bellerofont	16	OLYMPIA	157
81652	48	-3	3	17748	Burnham	1929	midenistis2	0		228
81658	54	-3	1	19257	03 Ravenna	1930	Valengs	84	SG-1	110
81665	61	-3	1	19038	Rathole	5389	Rat88	44	TCC	151
81668	64	-3	3	19329	Sharon`s village	8731	Sharon	0		10
81927	-78	-4	1	18130	.15-01	385	CORTIZOL	3	STARS	336
81942	-63	-4	1	19160	kingcross`s village	6892	kingcross	0		9
81958	-47	-4	1	18664	Bahamut	488	Jeer	6	$T@R$	268
81962	-43	-4	1	493	01	269	Lola	22	Otez	544
81982	-23	-4	2	19018	New village	99	PREPARE URANUS	6	$T@R$	105
81985	-20	-4	2	18272	01. URANUS	99	PREPARE URANUS	6	$T@R$	396
82010	5	-4	5	11	WW Village	1	Natars	0		238
82024	19	-4	2	18039	* Allianz Arena	104	Cerberus	16	OLYMPIA	669
82035	30	-4	2	124	01Pinkseason	94	Pinkguy	84	SG-1	539
82047	42	-4	5	14603	Natars 42|-4	1	Natars	0		209
82068	63	-4	2	19224	Rivendell	7395	RosieToriel	0		96
82349	-57	-5	3	17952	00	3079	ToMaTuYuKoTa	0		26
82354	-52	-5	3	1397	Jkr`s village	686	Jkr	0		19
82366	-40	-5	1	341	1	35	Svetliak	6	$T@R$	596
82374	-32	-5	1	160	madness	129	madness	7	BHS	450
82428	22	-5	3	18286	1	886	Odyssey	16	OLYMPIA	539
82429	23	-5	3	18953	2	886	Odyssey	16	OLYMPIA	229
82438	32	-5	5	569	Natars 32|-5	1	Natars	0		199
82447	41	-5	5	1861	Natars 41|-5	1	Natars	0		13
82451	45	-5	2	17674	MilneNorman`s village	1135	MilneNorman	0		17
82744	-63	-6	3	19094	baddud146`s village	5519	baddud146	0		15
82750	-57	-6	1	18722	New village	4279	Simbiotik	6	$T@R$	114
82763	-44	-6	1	561	Космопорт	348	GAGARIN	3	STARS	378
82766	-41	-6	1	368	01 старт Сашки	258	sashka	22	Otez	528
82777	-30	-6	3	18451	Big bro	589	Dimastidis	7	BHS	238
82794	-13	-6	1	18435	...SV...	775	Sverhnova	7	BHS	258
82804	-3	-6	5	12	WW Village	1	Natars	0		238
82829	22	-6	2	18922	02	280	Posejdon	16	OLYMPIA	266
82837	30	-6	1	465	CROPLAND village	290	mahdi997m	52	Diverter	258
82842	35	-6	3	1319	Agnon`s village	634	Agnon	0		13
82846	39	-6	1	1621	licinious` village	756	licinious	0		186
82851	44	-6	2	17634	Abella Danger 00	1365	Ace	84	SG-1	461
82861	54	-6	3	17983	HicksMitchell	3215	Mitchell1991H	0		23
82867	60	-6	1	18914	oisin123444`s village	4969	oisin123444	0		10
83123	-85	-7	1	18753	2.	385	CORTIZOL	3	STARS	303
83154	-54	-7	5	1860	Natars -54|-7	1	Natars	0		78
83158	-50	-7	1	1192	01	557	zxspectr	13	SeaStars	298
83161	-47	-7	1	930	Tank	449	Tank	7	BHS	420
83170	-38	-7	2	302	00 Rigel	229	Orion	3	STARS	587
83175	-33	-7	1	179	00 Mangust	135	Rikitiki	7	BHS	545
83179	-29	-7	1	55	00	25	Byakko	7	BHS	585
83224	16	-7	1	18339	01	71	Qwerty77	8	BB	461
83227	19	-7	2	18076	00	280	Posejdon	16	OLYMPIA	381
83237	29	-7	3	62	esc000	32	esc	84	SG-1	268
83240	32	-7	2	922	Ana	439	Teutonic Order	84	SG-1	637
83244	36	-7	3	1371	adoks	662	adoks	44	TCC	351
83249	41	-7	3	10910	ReyesMathew14	917	Reyes1986Mat	0		28
83264	56	-7	3	18087	123	4000	tri gada	20	fb	221
83266	58	-7	1	18345	01 - Orvada	4392	Centurion	0		91
83267	59	-7	3	19216	New village	3736	Pokecrafter999	84	SG-1	43
83271	63	-7	3	19250	Kingblaze`s village	7667	Kingblaze	0		19
83280	72	-7	2	19053	03ChinChin	94	Pinkguy	84	SG-1	83
83542	-67	-8	3	18502	02. Rustavi	199	Invictus	0		67
83548	-61	-8	3	19090	jenesisetta`s village	5525	jenesisetta	0		13
83563	-46	-8	1	898	Top	432	Top	13	SeaStars	288
83568	-41	-8	1	385	Плохие дела	271	Shapoklyak	13	SeaStars	528
83572	-37	-8	3	253	00	202	Luspero	3	STARS	602
83578	-31	-8	1	141	Awangard	95	Awangard	3	STARS	544
83639	30	-8	3	18168	esc001	32	esc	84	SG-1	27
83640	31	-8	5	756	Natars 31|-8	1	Natars	0		46
83654	45	-8	3	17677	Robi`s village	1659	Robi	0		13
83657	48	-8	3	17783	gnerBenjamin`s village	2044	gnerBenjamin	0		16
83660	51	-8	3	17884	Bodmayhem`s village	2731	Bodmayhem	0		15
83668	59	-8	3	18899	BMR`s village	4924	BMR	0		9
83670	61	-8	3	19098	Isengard`s village	6080	Isengard	0		16
83678	69	-8	2	18061	02Dade	94	Pinkguy	84	SG-1	322
83692	83	-8	2	18614	Enter Valhalla	866	chib	84	SG-1	289
83827	-183	-9	3	18591	02Manchester	2539	Aethelflaed	0		300
83961	-49	-9	1	1097	Крепость	537	arcon	7	BHS	261
83966	-44	-9	1	571	1)	341	NeAngel	13	SeaStars	311
83971	-39	-9	1	324	Princess	242	Rita	13	SeaStars	357
84039	29	-9	1	132	01. Bruno	101	R_fan	84	SG-1	536
84052	42	-9	1	18657	Mt. Monkey	803	Monkeythief	84	SG-1	154
84054	44	-9	3	18618	Tommy	1787	romees11	44	TCC	149
84059	49	-9	3	17823	Lithuania I	2337	LT_Man_G	84	SG-1	342
84065	55	-9	3	18095	Smoozy`s 01	4042	Smoozy	20	fb	229
84068	58	-9	5	18678	Natars 58|-9	1	Natars	0		48
84228	-183	-10	3	19269	03	2539	Aethelflaed	0		66
84347	-64	-10	1	19369	Kronos	9018	Manguin21	0		66
84355	-56	-10	1	18384	FF2	437	tokar1298	3	STARS	378
84364	-47	-10	1	916	FF	437	tokar1298	3	STARS	525
84366	-45	-10	3	740	Моя оборона	380	Bertolet	6	$T@R$	648
84367	-44	-10	1	18461	2)	341	NeAngel	13	SeaStars	50
84373	-38	-10	1	18440	0002	218	Apple	13	SeaStars	48
84374	-37	-10	1	296	0001	218	Apple	13	SeaStars	302
84420	9	-10	1	18180	b	27	hawkwind	84	SG-1	213
84443	32	-10	2	18910	03. Fake Taxi	535	mangazzzzz	84	SG-1	209
84444	33	-10	2	1093	01. Johnny Sins	535	mangazzzzz	84	SG-1	612
84450	39	-10	3	1665	La Vagabond	772	Don Julioo	0		197
84721	-91	-11	1	19315	3.	385	CORTIZOL	3	STARS	108
84751	-61	-11	3	19086	osdqosdqgeom`s village	5656	osdqosdqgeom	0		15
84755	-57	-11	1	18086	monkas`s village	3984	monkas	0		12
