ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	Pop_d-2	difference2	distance	links
95978	-62	-39	2	4437	Kampung LastMan	4014	LastMan	0		8	8	0	0	8	169	https://latesummer1x.travian.com/karte.php?x=-62&y=-39
114009	-76	-84	1	15817	Деревня ис40	13811	ис40	0		11	11	0	11	0	169	https://latesummer1x.travian.com/karte.php?x=-76&y=-84
117216	-77	-92	1	17207	small cohen	16325	Nadav1609	0		86	86	0	86	0	169	https://latesummer1x.travian.com/karte.php?x=-77&y=-92
127642	-77	-118	3	26912	Daphcon One	26071	Lady Daphne	0		22	22	0	22	0	169	https://latesummer1x.travian.com/karte.php?x=-77&y=-118
129647	-77	-123	3	27668	Деревня Displases	28423	Displases	0		23	23	0	23	0	169	https://latesummer1x.travian.com/karte.php?x=-77&y=-123
134059	-76	-134	3	29743	vip23	34075	vip23	0		80	80	0	80	0	169	https://latesummer1x.travian.com/karte.php?x=-76&y=-134
135263	-75	-137	1	30092	wamacin`s village	35035	wamacin	0		28	28	0	28	0	169	https://latesummer1x.travian.com/karte.php?x=-75&y=-137
136868	-74	-141	6	30973	mikas23182808’s land	37292	mikas23182808	0		35	35	0	35	0	169	https://latesummer1x.travian.com/karte.php?x=-74&y=-141
137670	-74	-143	3	31447	Selo od asdasd	38435	asdasd	0		8	8	0	8	0	169	https://latesummer1x.travian.com/karte.php?x=-74&y=-143
56016	76	61	2	8322	D01	8788	dreadnut	0		68	68	0	68	0	170	https://latesummer1x.travian.com/karte.php?x=76&y=61
56024	84	61	6	14227	Aldea de Ram47x	10752	Ram47x	0		12	12	0	12	0	170	https://latesummer1x.travian.com/karte.php?x=84&y=61
56032	92	61	7	15029	00 BARCELONA	12652	BCNKING	0		34	34	0	34	0	170	https://latesummer1x.travian.com/karte.php?x=92&y=61
56411	70	60	6	7531	01. S	7396	Juan	0		22	22	0	22	0	170	https://latesummer1x.travian.com/karte.php?x=70&y=60
56414	73	60	6	7827	Masral`s village	7977	Masral	0		43	43	0	43	0	170	https://latesummer1x.travian.com/karte.php?x=73&y=60
56453	112	60	1	24815	01	19183	DjangoLady	0		10	10	0	10	0	170	https://latesummer1x.travian.com/karte.php?x=112&y=60
56865	123	59	3	26076	Village de GEORGIA	23029	GEORGIA	0		10	10	0	10	0	170	https://latesummer1x.travian.com/karte.php?x=123&y=59
57270	127	58	2	26703	Деревня DugiBoss	25314	DugiBoss	0		21	21	0	21	0	170	https://latesummer1x.travian.com/karte.php?x=127&y=58
57673	129	57	1	26867	100pudoff	25917	MEETSATANA	0		51	51	0	51	0	170	https://latesummer1x.travian.com/karte.php?x=129&y=57
57996	51	56	6	3931	the quest told me to	3585	tialyss	0		47	47	0	47	0	170	https://latesummer1x.travian.com/karte.php?x=51&y=56
58079	134	56	2	27632	Naselje - PinkoPelinko	28258	PinkoPelinko	0		10	10	0	10	0	170	https://latesummer1x.travian.com/karte.php?x=134&y=56
58081	136	56	3	28018	Kattegant	29443	FlokiDoubas3	0		16	16	0	16	0	170	https://latesummer1x.travian.com/karte.php?x=136&y=56
58485	139	55	6	28466	Деревня Anadar	30873	Anadar	0		17	17	0	17	0	170	https://latesummer1x.travian.com/karte.php?x=139&y=55
58790	43	54	3	2638	sherlock	2332	sherlock	0		14	14	0	14	0	170	https://latesummer1x.travian.com/karte.php?x=43&y=54
59696	147	52	1	30134	Sicilia 01	35141	siciliani	0		72	72	0	72	0	170	https://latesummer1x.travian.com/karte.php?x=147&y=52
60101	151	51	6	30951	Ljubljana	37158	Slovenac	0		39	39	0	39	0	170	https://latesummer1x.travian.com/karte.php?x=151&y=51
62774	17	44	1	519	Jamina Provincia	498	Pityu45	0		56	56	0	56	0	170	https://latesummer1x.travian.com/karte.php?x=17&y=44
85966	-49	-14	6	1865	Эхо войны	1747	JuniJ	0		70	70	0	70	0	170	https://latesummer1x.travian.com/karte.php?x=-49&y=-14
99982	-68	-49	2	6102	Osada: Baasuu	5655	Baasuu	0		10	10	0	10	0	170	https://latesummer1x.travian.com/karte.php?x=-68&y=-49
105191	-72	-62	6	7924	Lejchy88`s village	8062	Lejchy88	0		9	9	0	9	0	170	https://latesummer1x.travian.com/karte.php?x=-72&y=-62
115612	-77	-88	7	16684	Gruy	15326	Dragony	0		10	10	0	10	0	170	https://latesummer1x.travian.com/karte.php?x=-77&y=-88
122027	-78	-104	3	25236	Vesnice: Mistrsef 1	20403	Mistrsef	0		14	14	0	14	0	170	https://latesummer1x.travian.com/karte.php?x=-78&y=-104
123230	-78	-107	6	25429	Marik	20980	Marik	0		12	12	0	12	0	170	https://latesummer1x.travian.com/karte.php?x=-78&y=-107
130849	-78	-126	6	28115	Làng của minmin	29733	minmin	0		17	17	0	17	0	170	https://latesummer1x.travian.com/karte.php?x=-78&y=-126
132855	-77	-131	2	29344	Villaggio di Gondor	33145	Gondor	0		8	8	0	0	8	170	https://latesummer1x.travian.com/karte.php?x=-77&y=-131
136064	-76	-139	3	30785	Village de Imspow	36631	Imspow	0		20	20	0	20	0	170	https://latesummer1x.travian.com/karte.php?x=-76&y=-139
137268	-75	-142	2	31380	Osada: miqbor	38251	miqbor	0		12	12	0	12	0	170	https://latesummer1x.travian.com/karte.php?x=-75&y=-142
138070	-75	-144	7	31716	samsamkhan`s village	39104	samsamkhan	0		28	28	0	28	0	170	https://latesummer1x.travian.com/karte.php?x=-75&y=-144
138873	-74	-146	6	32259	простоквашино	40413	Анастасия	0		27	27	0	27	0	170	https://latesummer1x.travian.com/karte.php?x=-74&y=-146
55614	75	62	3	8273	350.001	8651	nos10x	0		13	13	0	13	0	171	https://latesummer1x.travian.com/karte.php?x=75&y=62
55619	80	62	6	9120	Vesnice: R4HL	9912	R4HL	0		12	12	0	12	0	171	https://latesummer1x.travian.com/karte.php?x=80&y=62
55629	90	62	7	14970	duonglc`s village	12487	duonglc	0		13	13	0	13	0	171	https://latesummer1x.travian.com/karte.php?x=90&y=62
55636	97	62	2	16145	Dedina: Dzindzo55	14473	Dzindzo55	0		10	10	0	10	0	171	https://latesummer1x.travian.com/karte.php?x=97&y=62
56054	114	61	6	25073	Pixel I	19868	brunodg27	0		11	11	0	11	0	171	https://latesummer1x.travian.com/karte.php?x=114&y=61
56056	116	61	6	25318	Aldeia do tuias77	20665	tuias77	0		12	12	0	12	0	171	https://latesummer1x.travian.com/karte.php?x=116&y=61
56460	119	60	6	25653	Osada: maaartx3	21585	maaartx3	0		11	11	0	11	0	171	https://latesummer1x.travian.com/karte.php?x=119&y=60
57196	53	58	3	4264	قرية MR-X	3859	MR-X	0		11	11	0	11	0	171	https://latesummer1x.travian.com/karte.php?x=53&y=58
57276	133	58	6	27636	gegeHUN27 faluja	28308	gegeHUN27	0		11	11	0	11	0	171	https://latesummer1x.travian.com/karte.php?x=133&y=58
57592	48	57	6	3644	Aldea de Anta	3318	Anta	0		12	12	0	12	0	171	https://latesummer1x.travian.com/karte.php?x=48&y=57
58488	142	55	3	29284	Aldeia do AlineTeles	32938	AlineTeles	0		10	10	0	10	0	171	https://latesummer1x.travian.com/karte.php?x=142&y=55
60507	156	50	1	32188	01. Rome	40279	corenttttin	0		44	44	0	44	0	171	https://latesummer1x.travian.com/karte.php?x=156&y=50
85164	-49	-12	3	1799	Kalkkuna halli	1676	KalkkunaHessu	0		37	37	0	37	0	171	https://latesummer1x.travian.com/karte.php?x=-49&y=-12
85564	-50	-13	1	1892	Osada: TEXAS SPJ	1689	TEXAS SPJ	0		11	11	0	11	0	171	https://latesummer1x.travian.com/karte.php?x=-50&y=-13
91169	-59	-27	1	3353	UMBRO	3005	Umbro	0		23	23	0	23	0	171	https://latesummer1x.travian.com/karte.php?x=-59&y=-27
95975	-65	-39	2	5028	Деревня Lizard	4435	Lizard	0		22	22	0	22	0	171	https://latesummer1x.travian.com/karte.php?x=-65&y=-39
98779	-68	-46	7	5780	ggg1	5323	mrjone23	0		98	98	0	98	0	171	https://latesummer1x.travian.com/karte.php?x=-68&y=-46
101985	-70	-54	3	6969	Dedina: Miller	6339	Miller	0		17	17	0	17	0	171	https://latesummer1x.travian.com/karte.php?x=-70&y=-54
108797	-75	-71	6	14030	Lynhkn Köyü	10634	Lynhkn	0		21	21	0	21	0	171	https://latesummer1x.travian.com/karte.php?x=-75&y=-71
109598	-76	-73	7	14258	Aldea de conan	10959	conan	0		15	15	0	15	0	171	https://latesummer1x.travian.com/karte.php?x=-76&y=-73
110801	-76	-76	6	14720	Muad Dib`s village	11907	Muad Dib	0		12	12	0	12	0	171	https://latesummer1x.travian.com/karte.php?x=-76&y=-76
116413	-78	-90	1	16852	Село од petar123	15641	petar123	0		13	13	0	13	0	171	https://latesummer1x.travian.com/karte.php?x=-78&y=-90
118016	-79	-94	7	24260	kiler`s village	17435	Tiekiler	0		49	49	0	49	0	171	https://latesummer1x.travian.com/karte.php?x=-79&y=-94
131651	-78	-128	3	28800	Regurgitate`s by	31678	Regurgitate	0		14	14	0	14	0	171	https://latesummer1x.travian.com/karte.php?x=-78&y=-128
136464	-77	-140	3	31166	Teriana`s village	37769	Teriana	0		8	8	0	8	0	171	https://latesummer1x.travian.com/karte.php?x=-77&y=-140
55220	82	63	1	13946	tsara	10572	tsara	0		20	20	0	20	0	172	https://latesummer1x.travian.com/karte.php?x=82&y=63
55243	105	63	3	23386	Furkan5044 Köyü	17076	Furkan5044	0		26	26	0	26	0	172	https://latesummer1x.travian.com/karte.php?x=105&y=63
55247	109	63	1	24681	SkA ViLLaGe	18723	ALsOkOnOnO	0		31	31	0	31	0	172	https://latesummer1x.travian.com/karte.php?x=109&y=63
56002	62	61	7	6130	Locs1的村莊	5717	Locs1	0		11	11	0	11	0	172	https://latesummer1x.travian.com/karte.php?x=62&y=61
56005	65	61	7	6622	Aldeia do JoJo	6101	JoJo	0		24	24	0	24	0	172	https://latesummer1x.travian.com/karte.php?x=65&y=61
56063	123	61	3	26217	Vesnice: jandist207	23574	jandist207	0		14	14	0	14	0	172	https://latesummer1x.travian.com/karte.php?x=123&y=61
56465	124	60	6	26354	Konoha	24028	Itachi	0		20	20	0	20	0	172	https://latesummer1x.travian.com/karte.php?x=124&y=60
56796	54	59	7	4893	00	4222	WildK	78	00022	48	48	0	48	0	172	https://latesummer1x.travian.com/karte.php?x=54&y=59
58386	40	55	1	2585	Al Capone	2274	Al Capone	0		23	23	0	23	0	172	https://latesummer1x.travian.com/karte.php?x=40&y=55
59298	150	53	1	30914	speed’s landsby	37057	speed	0		12	12	0	12	0	172	https://latesummer1x.travian.com/karte.php?x=150&y=53
78358	-38	5	6	577	1.	523	hecan17	0		87	87	0	87	0	172	https://latesummer1x.travian.com/karte.php?x=-38&y=5
82761	-46	-6	6	1471	Mokrá Lúka	1348	Etmipamidzi	190	ALZ.CDT	93	93	0	93	0	172	https://latesummer1x.travian.com/karte.php?x=-46&y=-6
87164	-54	-17	3	2568	Aliozkantosse`s village	2241	Aliozkantosse	0		13	13	0	13	0	172	https://latesummer1x.travian.com/karte.php?x=-54&y=-17
107994	-76	-69	3	13972	Dorf von Paul	10599	Paul	0		13	13	0	13	0	172	https://latesummer1x.travian.com/karte.php?x=-76&y=-69
110399	-77	-75	6	14698	mvare90`s village	11868	mvare90	0		12	12	0	12	0	172	https://latesummer1x.travian.com/karte.php?x=-77&y=-75
112804	-78	-81	1	15463	Lucie	13454	Lucinka	0		22	22	0	22	0	172	https://latesummer1x.travian.com/karte.php?x=-78&y=-81
115209	-79	-87	6	16808	Villaggio di serena	15558	serena	0		11	11	0	11	0	172	https://latesummer1x.travian.com/karte.php?x=-79&y=-87
120421	-80	-100	3	24982	Деревня Stone127	19616	Stone127	0		10	10	0	10	0	172	https://latesummer1x.travian.com/karte.php?x=-80&y=-100
123228	-80	-107	2	25809	Jabbah	22139	Jabbah	0		39	39	0	39	0	172	https://latesummer1x.travian.com/karte.php?x=-80&y=-107
131248	-80	-127	1	28809	Sabbat	31721	OB0RMOT	0		57	57	0	57	0	172	https://latesummer1x.travian.com/karte.php?x=-80&y=-127
137667	-77	-143	1	31669	Villaggio di Spi	39011	Spi	0		8	8	0	8	0	172	https://latesummer1x.travian.com/karte.php?x=-77&y=-143
138469	-77	-145	1	33767	N village	33582	Muscaduca	0		2	22	-20	50	-48	172	https://latesummer1x.travian.com/karte.php?x=-77&y=-145
54813	76	64	6	8786	قرية wasimmmm	9348	wasimmmm	0		10	10	0	10	0	173	https://latesummer1x.travian.com/karte.php?x=76&y=64
54828	91	64	1	15318	Dzungla1 naselje	13111	Dzungla1	0		15	15	0	15	0	173	https://latesummer1x.travian.com/karte.php?x=91&y=64
54833	96	64	1	16135	Gainsville	14514	deewhile	0		48	48	0	48	0	173	https://latesummer1x.travian.com/karte.php?x=96&y=64
55211	73	63	6	8133	frostwarbringer Köyü	8441	frostwarbringer	0		14	14	0	14	0	173	https://latesummer1x.travian.com/karte.php?x=73&y=63
55661	122	62	1	26194	Manieczku	23464	Manieczku	0		95	95	0	95	0	173	https://latesummer1x.travian.com/karte.php?x=122&y=62
56472	131	60	1	27442	ZYH0718`s village	27729	ZYH0718	0		10	10	0	10	0	173	https://latesummer1x.travian.com/karte.php?x=131&y=60
56876	134	59	1	27829	Rome	29006	bLank0o0	0		61	61	0	61	0	173	https://latesummer1x.travian.com/karte.php?x=134&y=59
57282	139	58	1	28955	don-mega`s village	32116	don-mega	0		12	12	0	12	0	173	https://latesummer1x.travian.com/karte.php?x=139&y=58
58090	145	56	6	29898	Aldeia do Destronos	34501	Destronos	0		12	12	0	12	0	173	https://latesummer1x.travian.com/karte.php?x=145&y=56
65563	-1	37	7	460	harry potter	417	harry potter	0		12	12	0	12	0	173	https://latesummer1x.travian.com/karte.php?x=-1&y=37
91167	-61	-27	3	3634	Pokemon	3296	Bulbasaur	0		26	26	0	26	0	173	https://latesummer1x.travian.com/karte.php?x=-61&y=-27
92769	-63	-31	3	3976	Aldeia do DReborn	2522	Apagarfaffafa	0		13	13	0	13	0	173	https://latesummer1x.travian.com/karte.php?x=-63&y=-31
93970	-65	-34	7	4447	Punkfalva	4035	Welvala	0		72	72	0	72	0	173	https://latesummer1x.travian.com/karte.php?x=-65&y=-34
101582	-72	-53	3	7037	Aldea de Muamar Husein	6490	Muamar Husein	0		16	16	0	16	0	173	https://latesummer1x.travian.com/karte.php?x=-72&y=-53
103986	-74	-59	7	8036	diyet	8329	diyet	0		21	21	0	21	0	173	https://latesummer1x.travian.com/karte.php?x=-74&y=-59
105989	-76	-64	2	8757	Umut3555 Köyü	4065	Umut3555	0		13	13	0	13	0	173	https://latesummer1x.travian.com/karte.php?x=-76&y=-64
117212	-81	-92	6	24277	Ree Castle	17541	Zephyte	0		61	61	0	61	0	173	https://latesummer1x.travian.com/karte.php?x=-81&y=-92
123628	-81	-108	1	25968	Villaggio di buster2895	22675	buster2895	0		10	10	0	10	0	173	https://latesummer1x.travian.com/karte.php?x=-81&y=-108
125232	-81	-112	6	26378	Aldeia do Oi Alaska	24131	Oi Alaska	0		10	10	0	10	0	173	https://latesummer1x.travian.com/karte.php?x=-81&y=-112
132852	-80	-131	3	29598	Aldea de Karyness	33751	Karyness	0		24	24	0	24	0	173	https://latesummer1x.travian.com/karte.php?x=-80&y=-131
54441	105	65	1	24179	Dragcy naselje	17247	Dragcy	0		10	10	0	10	0	174	https://latesummer1x.travian.com/karte.php?x=105&y=65
54852	115	64	3	25481	Деревня LYOSHA	21129	LYOSHA	0		26	26	0	26	0	174	https://latesummer1x.travian.com/karte.php?x=115&y=64
55201	63	63	6	6660	Ammarr	6160	Ammarr	0		70	70	0	70	0	174	https://latesummer1x.travian.com/karte.php?x=63&y=63
56478	137	60	3	28743	Атланта	31606	demimur	0		38	38	0	38	0	174	https://latesummer1x.travian.com/karte.php?x=137&y=60
57287	144	58	3	29988	Dorf von gingerlebowski	34733	gingerlebowski	0		8	8	0	8	0	174	https://latesummer1x.travian.com/karte.php?x=144&y=58
65161	-2	38	1	550	01	515	Huitzi	0		52	52	0	52	0	174	https://latesummer1x.travian.com/karte.php?x=-2&y=38
67158	-10	33	6	264	Susla`s village	197	Susla	0		27	27	0	27	0	174	https://latesummer1x.travian.com/karte.php?x=-10&y=33
88763	-59	-21	3	3104	csak én	2832	baxy	0		22	22	0	22	0	174	https://latesummer1x.travian.com/karte.php?x=-59&y=-21
90365	-61	-25	1	3466	Reyhan	3149	Reyhan	0		83	83	0	83	0	174	https://latesummer1x.travian.com/karte.php?x=-61&y=-25
97174	-69	-42	7	5680	Nyx´s Dorp	5183	Nyx	0		13	13	0	13	0	174	https://latesummer1x.travian.com/karte.php?x=-69&y=-42
100379	-72	-50	3	6995	Abydos	6417	Archimede	0		87	87	0	87	0	174	https://latesummer1x.travian.com/karte.php?x=-72&y=-50
109996	-79	-74	6	14836	kornet Köyü	8843	kornet	0		12	12	0	12	0	174	https://latesummer1x.travian.com/karte.php?x=-79&y=-74
111599	-80	-78	6	15467	Aldeia do rubiks	13449	rubiks7	0		13	13	0	13	0	174	https://latesummer1x.travian.com/karte.php?x=-80&y=-78
119617	-82	-98	6	24990	beycity	19630	only	0		75	75	0	75	0	174	https://latesummer1x.travian.com/karte.php?x=-82&y=-98
120820	-82	-101	7	25238	Sampo	20411	Pentti Köyri	0		86	86	0	86	0	174	https://latesummer1x.travian.com/karte.php?x=-82&y=-101
125632	-82	-113	3	26715	Dic 6	25297	georgempn	0		79	79	0	79	0	174	https://latesummer1x.travian.com/karte.php?x=-82&y=-113
126835	-82	-116	6	27123	andy200000`s village	26744	andy200000	0		18	18	0	18	0	174	https://latesummer1x.travian.com/karte.php?x=-82&y=-116
132049	-81	-129	6	29320	Aldeia do cdundee	33094	cdundee	0		8	8	0	12	-4	174	https://latesummer1x.travian.com/karte.php?x=-81&y=-129
135659	-80	-138	3	31203	Selo od qwdasd	37827	qwdasd	0		8	8	0	8	0	174	https://latesummer1x.travian.com/karte.php?x=-80&y=-138
137665	-79	-143	6	31962	Vesnice: AndaPanda	39647	AndaPanda	671	PRG	71	71	0	71	0	174	https://latesummer1x.travian.com/karte.php?x=-79&y=-143
54025	90	66	3	15390	U1	13286	Ulti	0		49	49	0	49	0	175	https://latesummer1x.travian.com/karte.php?x=90&y=66
54034	99	66	6	16868	Szeged	15690	Art3mis	0		86	86	0	86	0	175	https://latesummer1x.travian.com/karte.php?x=99&y=66
54043	108	66	6	24821	ici	19195	orthos	0		85	85	0	85	0	175	https://latesummer1x.travian.com/karte.php?x=108&y=66
54454	118	65	1	25935	Marezige	22584	Turbo svizec	0		28	28	0	28	0	175	https://latesummer1x.travian.com/karte.php?x=118&y=65
54798	61	64	2	6360	1	5959	TaurusTeam	0		19	19	0	19	0	175	https://latesummer1x.travian.com/karte.php?x=61&y=64
54859	122	64	3	26340	Camaleon	23992	Camaleon	0		22	22	0	22	0	175	https://latesummer1x.travian.com/karte.php?x=122&y=64
55266	128	63	2	27283	Azarilacko77 faluja	27195	Azarilacko77	0		10	10	0	10	0	175	https://latesummer1x.travian.com/karte.php?x=128&y=63
55672	133	62	2	28020	GoO	29444	Suchy	0		18	18	0	18	0	175	https://latesummer1x.travian.com/karte.php?x=133&y=62
57978	33	56	7	1938	Bakudan	1825	Killa_Queen	0		12	12	0	12	0	175	https://latesummer1x.travian.com/karte.php?x=33&y=56
58501	155	55	7	32165	edaghakem Köyü	40172	edaghakem	0		27	27	0	27	0	175	https://latesummer1x.travian.com/karte.php?x=155&y=55
59172	24	53	7	1268	Ray`s village	1048	Ray	0		10	10	0	10	0	175	https://latesummer1x.travian.com/karte.php?x=24&y=53
65159	-4	38	3	565	daniscose	489	danisco	0		26	26	0	26	0	175	https://latesummer1x.travian.com/karte.php?x=-4&y=38
67556	-13	32	7	266	DExTer	259	DExTer	0		47	47	0	47	0	175	https://latesummer1x.travian.com/karte.php?x=-13&y=32
81556	-48	-3	2	1629	GILERA	1398	GILERA	0		28	28	0	28	0	175	https://latesummer1x.travian.com/karte.php?x=-48&y=-3
84759	-53	-11	1	2135	Aldeia do nicknaifas	1950	nicknaifas	0		22	22	0	22	0	175	https://latesummer1x.travian.com/karte.php?x=-53&y=-11
91966	-64	-29	6	3978	01	3639	persona73	0		87	87	0	87	0	175	https://latesummer1x.travian.com/karte.php?x=-64&y=-29
107590	-79	-68	6	14235	Aszur	10844	Misza	0		77	77	0	77	0	175	https://latesummer1x.travian.com/karte.php?x=-79&y=-68
111197	-81	-77	3	15464	Village of Death	13459	Lvmafia2	0		30	30	0	30	0	175	https://latesummer1x.travian.com/karte.php?x=-81&y=-77
115206	-82	-87	6	17178	Lutsk	16261	Savur	0		10	10	0	10	0	175	https://latesummer1x.travian.com/karte.php?x=-82&y=-87
123626	-83	-108	3	26128	قرية Raz	23249	Razan	0		13	13	0	13	0	175	https://latesummer1x.travian.com/karte.php?x=-83&y=-108
126433	-83	-115	6	27108	Aldeia do CINELLIGa	26710	CINELLIGa	0		10	10	0	10	0	175	https://latesummer1x.travian.com/karte.php?x=-83&y=-115
134053	-82	-134	6	30540	Деревня Buzaghma	36221	Buzaghma	0		28	28	0	28	0	175	https://latesummer1x.travian.com/karte.php?x=-82&y=-134
53629	95	67	1	16206	the wall Köyü	14521	thewall	0		34	34	0	34	0	176	https://latesummer1x.travian.com/karte.php?x=95&y=67
53643	109	67	7	24930	Sinop	19492	Tashoguz	0		13	13	0	13	0	176	https://latesummer1x.travian.com/karte.php?x=109&y=67
56078	138	61	6	28990	dd159951’s landsby	32192	dd159951	0		11	11	0	11	0	176	https://latesummer1x.travian.com/karte.php?x=138&y=61
56889	147	59	3	30714	Alderrdeen	36577	CHaMeLe0N	0		100	100	0	100	0	176	https://latesummer1x.travian.com/karte.php?x=147&y=59
72353	-28	20	6	262	Hant`s village	235	Hant	0		11	11	0	11	0	176	https://latesummer1x.travian.com/karte.php?x=-28&y=20
73552	-32	17	6	397	Aleksandria	276	Agator	0		32	32	0	32	0	176	https://latesummer1x.travian.com/karte.php?x=-32&y=17
97973	-72	-44	7	6131	Lynxel	5701	Lynxel	0		10	10	0	10	0	176	https://latesummer1x.travian.com/karte.php?x=-72&y=-44
102781	-76	-56	6	7878	Dr4nka faluja	8006	Dr4nka	0		100	100	0	100	0	176	https://latesummer1x.travian.com/karte.php?x=-76&y=-56
106788	-79	-66	7	14028	Village de Hero	10639	Hero	0		9	9	0	9	0	176	https://latesummer1x.travian.com/karte.php?x=-79&y=-66
114002	-83	-84	7	16819	Satul lui marcoConqueror	15577	marcoConqueror	0		12	12	0	12	0	176	https://latesummer1x.travian.com/karte.php?x=-83&y=-84
124026	-84	-109	3	26386	قرية Ayman_SoF	24182	Ayman_SoF	0		23	23	0	23	0	176	https://latesummer1x.travian.com/karte.php?x=-84&y=-109
125229	-84	-112	3	26756	Z001	25288	Z3113R	0		32	32	0	32	0	176	https://latesummer1x.travian.com/karte.php?x=-84&y=-112
53215	82	68	1	14644	Alparslan	11740	Ner070	0		31	31	0	31	0	177	https://latesummer1x.travian.com/karte.php?x=82&y=68
53220	87	68	7	15012	GODZILLA`s village	12614	GODZILLA	0		12	12	0	12	0	177	https://latesummer1x.travian.com/karte.php?x=87&y=68
53222	89	68	2	15352	gyergyo	13235	mazsi78	0		45	45	0	45	0	177	https://latesummer1x.travian.com/karte.php?x=89&y=68
53600	66	67	1	7803	cob331`s village	7918	cob331	0		12	12	0	12	0	177	https://latesummer1x.travian.com/karte.php?x=66&y=67
53997	62	66	6	7366	YoutubeSUB2VERIGO	7193	Verigo	0		77	77	0	77	0	177	https://latesummer1x.travian.com/karte.php?x=62&y=66
54461	125	65	6	26896	001	26002	max707	0		12	12	0	12	0	177	https://latesummer1x.travian.com/karte.php?x=125&y=65
54868	131	64	3	27813	Dorf von Nils	28949	Nils	0		10	10	0	10	0	177	https://latesummer1x.travian.com/karte.php?x=131&y=64
56486	145	60	6	30474	samlui的村莊	36029	samlui	0		8	7	1	11	-3	177	https://latesummer1x.travian.com/karte.php?x=145&y=60
56892	150	59	1	31327	Vesnice: Pruchyc	38128	Pruchyc	0		15	15	0	15	0	177	https://latesummer1x.travian.com/karte.php?x=150&y=59
57176	33	58	3	2300	W1	2095	wurm	0		51	51	0	51	0	177	https://latesummer1x.travian.com/karte.php?x=33&y=58
67553	-16	32	1	328	halilgoren Köyü	260	halilgoren	0		17	17	0	17	0	177	https://latesummer1x.travian.com/karte.php?x=-16&y=32
76752	-40	9	3	1007	Nesika	750	Nesika	0		15	15	0	15	0	177	https://latesummer1x.travian.com/karte.php?x=-40&y=9
88760	-62	-21	3	3348	marradavs	3010	marradavid	0		20	18	2	18	2	177	https://latesummer1x.travian.com/karte.php?x=-62&y=-21
91563	-66	-28	3	4234	Black and White	3841	Black and White	0		88	88	0	88	0	177	https://latesummer1x.travian.com/karte.php?x=-66&y=-28
95969	-71	-39	3	5552	aboujahl	5042	aboujahl	119	K.o.W	55	55	0	55	0	177	https://latesummer1x.travian.com/karte.php?x=-71&y=-39
102379	-77	-55	1	8040	Villaggio di Menny	1783	Menny	0		12	12	0	12	0	177	https://latesummer1x.travian.com/karte.php?x=-77&y=-55
103982	-78	-59	3	8526	Leonidass	9150	Leonidass	0		13	13	0	13	0	177	https://latesummer1x.travian.com/karte.php?x=-78&y=-59
123223	-85	-107	6	26224	Betelgeuse	23589	Gallardo	0		33	33	0	33	0	177	https://latesummer1x.travian.com/karte.php?x=-85&y=-107
130842	-85	-126	2	29305	Call of Duty`s village	33019	Call of Duty	0		11	11	0	11	0	177	https://latesummer1x.travian.com/karte.php?x=-85&y=-126
133249	-84	-132	6	30284	Aldea de HoBBlet	35518	HoBBlet	0		10	10	0	10	0	177	https://latesummer1x.travian.com/karte.php?x=-84&y=-132
137261	-82	-142	6	32199	majmun	40291	majmun_1993	0		92	92	0	92	0	177	https://latesummer1x.travian.com/karte.php?x=-82&y=-142
52816	84	69	6	14882	CıLGıNMaRaSLı46 Köyü	12246	CıLGıNMaRaSLı46	0		9	9	0	9	0	178	https://latesummer1x.travian.com/karte.php?x=84&y=69
52835	103	69	3	24381	Mr. Wolf`s village	17845	Mr. Wolf	0		12	12	0	12	0	178	https://latesummer1x.travian.com/karte.php?x=103&y=69
55181	43	63	6	3892	zunzass7899`s village	3547	zunzass7899	0		8	8	0	8	0	178	https://latesummer1x.travian.com/karte.php?x=43&y=63
55278	140	63	3	29810	Dorf von Joni256	34250	Joni256	0		16	16	0	16	0	178	https://latesummer1x.travian.com/karte.php?x=140&y=63
57297	154	58	3	32234	قرية flatrkolorc	40378	flatrkolorc	0		21	21	0	21	0	178	https://latesummer1x.travian.com/karte.php?x=154&y=58
77150	-43	8	6	1385	Natal`s village	1205	Natal	0		10	10	0	10	0	178	https://latesummer1x.travian.com/karte.php?x=-43&y=8
92363	-68	-30	6	4671	risingsun/sostinė	4157	risingsun	0		13	13	0	13	0	178	https://latesummer1x.travian.com/karte.php?x=-68&y=-30
101977	-78	-54	1	7986	sinki	8169	sinki	0		90	90	0	90	0	178	https://latesummer1x.travian.com/karte.php?x=-78&y=-54
111595	-84	-78	2	16163	Село од Pexx357	14581	Pexx357	0		12	12	0	12	0	178	https://latesummer1x.travian.com/karte.php?x=-84&y=-78
115604	-85	-88	3	17614	Vesnice: AstroCZK	16849	AstroCZK	0		12	12	0	12	0	178	https://latesummer1x.travian.com/karte.php?x=-85&y=-88
119212	-86	-97	6	25255	Anzio	20456	Rienzi	0		19	19	0	19	0	178	https://latesummer1x.travian.com/karte.php?x=-86&y=-97
121217	-86	-102	6	25667	Dorf von froxlau	21675	froxlau	0		10	10	0	10	0	178	https://latesummer1x.travian.com/karte.php?x=-86&y=-102
122821	-86	-106	6	26125	Zgoša	23232	Andyyy3	0		47	47	0	47	0	178	https://latesummer1x.travian.com/karte.php?x=-86&y=-106
