ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	distance	links
338464	41	-22	1	1356	Keukenkast`s village	929	Keukenkast	0		13	13	0	78	https://ts81.travian.com/karte.php?x=41&y=-22
348872	36	-35	2	1752	Hellmore`s village	1228	Hellmore	0		13	13	0	78	https://ts81.travian.com/karte.php?x=36&y=-35
350473	35	-37	1	1994	Xx_ANON_xX`s village	1381	Xx_ANON_xX	0		10	10	0	78	https://ts81.travian.com/karte.php?x=35&y=-37
360877	26	-50	1	2519	Marudny`s village	1904	Marudny	0		27	27	0	78	https://ts81.travian.com/karte.php?x=26&y=-50
280777	26	50	1	2464	Dayan`s village	1847	Dayan	0		9	9	0	79	https://ts81.travian.com/karte.php?x=26&y=50
287992	32	41	1	1942	NO1	1343	NO1_TEAM	0		31	31	0	79	https://ts81.travian.com/karte.php?x=32&y=41
291199	35	37	1	1721	001	1239	mclovin	0		37	37	0	79	https://ts81.travian.com/karte.php?x=35&y=37
304823	42	20	2	1431	ZZZ`s village	948	ZZZ	0		14	14	0	79	https://ts81.travian.com/karte.php?x=42&y=20
314437	44	8	1	1193	ghost	793	Musab	0		47	47	0	79	https://ts81.travian.com/karte.php?x=44&y=8
319243	44	2	1	1075	raptibaby`s village	728	raptibaby	0		8	8	0	79	https://ts81.travian.com/karte.php?x=44&y=2
328054	44	-9	2	1267	dontgetmewrong`s village	834	dontgetmewrong	0		8	8	0	79	https://ts81.travian.com/karte.php?x=44&y=-9
292001	36	36	3	1759	amigo`s village	1255	amigo	0		46	46	0	80	https://ts81.travian.com/karte.php?x=36&y=36
293605	38	34	2	1925	dafix`s village	1328	dafix	0		26	26	0	80	https://ts81.travian.com/karte.php?x=38&y=34
297612	40	29	1	1608	ANARCH`s village	1139	ANARCH	0		12	12	0	80	https://ts81.travian.com/karte.php?x=40&y=29
305625	43	19	1	1383	Puff daddy`s village	946	Puff daddy	0		30	30	0	80	https://ts81.travian.com/karte.php?x=43&y=19
310432	44	13	3	1231	Harry Kane	631	Harry Kane	0		9	9	0	80	https://ts81.travian.com/karte.php?x=44&y=13
312836	45	10	1	1261	Alexo`s village	827	Alexo	0		37	37	0	80	https://ts81.travian.com/karte.php?x=45&y=10
322448	45	-2	3	1257	Feinste`s village	825	Feinste	0		12	12	0	80	https://ts81.travian.com/karte.php?x=45&y=-2
324050	45	-4	2	1258	Kral Benim`s village	824	Kral Benim	0		20	20	0	80	https://ts81.travian.com/karte.php?x=45&y=-4
289598	36	39	1	2131	Maresca`s village	1470	Maresca	0		8	8	0	81	https://ts81.travian.com/karte.php?x=36&y=39
295208	39	32	2	1685	Imperiano`s village	1162	Imperiano	0		22	22	0	81	https://ts81.travian.com/karte.php?x=39&y=32
338467	44	-22	1	1575	Másler`s village	1112	Másler	0		33	33	0	81	https://ts81.travian.com/karte.php?x=44&y=-22
344872	41	-30	2	1974	gerrki`s	1378	gerrki	0		10	10	0	81	https://ts81.travian.com/karte.php?x=41&y=-30
354478	35	-42	2	2342	mac and cheese`s village	1750	mac and cheese	0		10	10	0	81	https://ts81.travian.com/karte.php?x=35&y=-42
283186	32	47	2	2485	SmirkingJay`s village	1874	SmirkingJay	0		26	26	0	82	https://ts81.travian.com/karte.php?x=32&y=47
311235	46	12	3	1432	Tops`s village	952	Tops	0		12	12	0	82	https://ts81.travian.com/karte.php?x=46&y=12
314440	47	8	2	1506	1	1017	Logical Mind	0		10	10	0	82	https://ts81.travian.com/karte.php?x=47&y=8
324052	47	-4	2	1454	Stormy`s village	968	Stormy	0		8	8	0	82	https://ts81.travian.com/karte.php?x=47&y=-4
326455	47	-7	3	1531	Baiacu`s village	1023	Baiacu	0		8	8	0	82	https://ts81.travian.com/karte.php?x=47&y=-7
330460	47	-12	3	1621	Elbeza66`s village	1093	Elbeza66	0		23	23	0	82	https://ts81.travian.com/karte.php?x=47&y=-12
346474	41	-32	3	2130	Treyci`s village	1469	Treyci	0		17	17	0	82	https://ts81.travian.com/karte.php?x=41&y=-32
353679	37	-41	1	2410	totof49`s village	1821	totof49	0		10	10	0	82	https://ts81.travian.com/karte.php?x=37&y=-41
288799	38	40	2	2301	01 Sold-Out	1681	leider geil	0		15	15	0	83	https://ts81.travian.com/karte.php?x=38&y=40
292806	40	35	2	2151	01	1481	LAB TEAM	0		15	15	0	83	https://ts81.travian.com/karte.php?x=40&y=35
295211	42	32	2	2124	BattleRabbit`s village	1462	BattleRabbit	0		8	8	0	83	https://ts81.travian.com/karte.php?x=42&y=32
309634	47	14	3	1579	trilogy`s village	1114	trilogy	0		37	37	0	83	https://ts81.travian.com/karte.php?x=47&y=14
312038	48	11	3	1537	Normandy	1074	Claude	0		30	30	0	83	https://ts81.travian.com/karte.php?x=48&y=11
315242	48	7	1	1580	4	1118	4fun	0		25	25	0	83	https://ts81.travian.com/karte.php?x=48&y=7
335266	47	-18	1	1815	dumpsterfire`s village	1273	dumpsterfire	0		17	17	0	83	https://ts81.travian.com/karte.php?x=47&y=-18
343273	44	-28	1	2120	Killer`s village	1448	Killer	0		11	11	0	83	https://ts81.travian.com/karte.php?x=44&y=-28
348077	42	-34	2	2293	Tamam1988`s village	1667	Tamam1988	0		8	8	0	83	https://ts81.travian.com/karte.php?x=42&y=-34
308834	48	15	1	1699	poru`s village	1207	poru	0		8	8	0	84	https://ts81.travian.com/karte.php?x=48&y=15
331263	49	-13	2	1995	alexpoiss123`s village	1387	alexpoiss123	0		16	16	0	84	https://ts81.travian.com/karte.php?x=49&y=-13
334466	48	-17	1	1954	Sapphire`s village	1367	Sapphire	0		8	8	0	84	https://ts81.travian.com/karte.php?x=48&y=-17
342473	45	-27	3	2117	village01	1451	molesa	0		16	16	0	84	https://ts81.travian.com/karte.php?x=45&y=-27
287999	39	41	1	2574	rsk`s village	1936	rsk	0		16	16	0	85	https://ts81.travian.com/karte.php?x=39&y=41
294411	43	33	1	2248	Angel`s village	1596	Angel	0		25	25	0	85	https://ts81.travian.com/karte.php?x=43&y=33
295213	44	32	3	2245	VILL`s village	1595	VILL	0		33	33	0	85	https://ts81.travian.com/karte.php?x=44&y=32
296816	45	30	3	2226	3Q9527`s village	1488	3Q9527	0		17	17	0	85	https://ts81.travian.com/karte.php?x=45&y=30
311238	49	12	3	1700	Mithrandir`s village	1196	Mithrandir	0		8	8	0	85	https://ts81.travian.com/karte.php?x=49&y=12
313642	50	9	2	1766	LIETUVA`s village	1246	LIETUVA	0		24	24	0	85	https://ts81.travian.com/karte.php?x=50&y=9
315244	50	7	3	1692	assasins`s	1142	assasins	0		17	17	0	85	https://ts81.travian.com/karte.php?x=50&y=7
325657	50	-6	3	1781	Dadox`s village	1266	Dadox	0		8	8	0	85	https://ts81.travian.com/karte.php?x=50&y=-6
328861	50	-10	2	1909	kokek`s village	1313	kokek	0		12	12	0	85	https://ts81.travian.com/karte.php?x=50&y=-10
308035	50	16	1	1993	milko333	1383	milko333	0		13	13	0	86	https://ts81.travian.com/karte.php?x=50&y=16
343276	47	-28	1	2408	Mone`s village	1703	Mone	0		13	13	0	86	https://ts81.travian.com/karte.php?x=47&y=-28
297619	47	29	2	2356	duranemmi`s village	1771	duranemmi	0		15	15	0	87	https://ts81.travian.com/karte.php?x=47&y=29
303228	49	22	3	2224	salam`s village	1561	salam	0		13	13	0	87	https://ts81.travian.com/karte.php?x=49&y=22
304030	50	21	3	2262	Anny ford`s village	1612	Anny ford	0		26	26	0	87	https://ts81.travian.com/karte.php?x=50&y=21
315246	52	7	3	1957	Maniac	1370	Maniac	0		16	16	0	87	https://ts81.travian.com/karte.php?x=52&y=7
317649	52	4	2	1927	1	1333	Gorgasalo	0		42	42	0	87	https://ts81.travian.com/karte.php?x=52&y=4
332867	51	-15	1	2214	hoai nam	1545	hoai nam	0		31	31	0	87	https://ts81.travian.com/karte.php?x=51&y=-15
335270	51	-18	1	2300	A1	1683	longshadow	0		28	28	0	87	https://ts81.travian.com/karte.php?x=51&y=-18
344078	48	-29	3	2510	sexybeast`s village	1901	sexybeast	0		12	12	0	87	https://ts81.travian.com/karte.php?x=48&y=-29
307236	52	17	1	2357	001	1780	sakyra	0		48	48	0	88	https://ts81.travian.com/karte.php?x=52&y=17
313645	53	9	1	2255	Folkert`s village	1601	Folkert	0		10	10	0	88	https://ts81.travian.com/karte.php?x=53&y=9
322456	53	-2	3	2223	Richard85280`s villa	1562	Richard85280	0		11	11	0	88	https://ts81.travian.com/karte.php?x=53&y=-2
328864	53	-10	3	2286	Frost	1637	bun_bunmee	0		13	13	0	88	https://ts81.travian.com/karte.php?x=53&y=-10
334470	52	-17	1	2404	rypalek`s village	1809	rypalek	0		8	8	0	88	https://ts81.travian.com/karte.php?x=52&y=-17
339275	51	-23	1	2509	james`s village	1900	james	0		8	8	0	88	https://ts81.travian.com/karte.php?x=51&y=-23
303231	52	22	2	2465	Alsokar`s village	1859	Alsokar	0		15	15	0	89	https://ts81.travian.com/karte.php?x=52&y=22
305634	52	19	3	2350	Astralian`s village	1763	Astralian	0		12	12	0	89	https://ts81.travian.com/karte.php?x=52&y=19
318452	54	3	1	2220	bitcoin`s village	1544	bitcoin	0		30	30	0	89	https://ts81.travian.com/karte.php?x=54&y=3
320054	54	1	3	2263	PokerStars`s village	1622	PokerStars	0		16	16	0	89	https://ts81.travian.com/karte.php?x=54&y=1
324059	54	-4	2	2299	Darkknight`s village	1669	Darkknight	0		24	24	0	89	https://ts81.travian.com/karte.php?x=54&y=-4
304033	53	21	3	2537	Manowski 2001`s village	1920	Manowski 2001	0		8	8	0	90	https://ts81.travian.com/karte.php?x=53&y=21
317652	55	4	3	2272	Elber galarga`s village	1625	Elber galarga	0		10	10	0	90	https://ts81.travian.com/karte.php?x=55&y=4
311245	56	12	2	2580	99	1940	Spongebob	0		17	17	0	91	https://ts81.travian.com/karte.php?x=56&y=12
316051	56	6	1	2452	Ketamine`s village	1851	Ketamine	0		10	10	0	91	https://ts81.travian.com/karte.php?x=56&y=6
